Arquivos importados,Tempo acumulado MySQL,Tempo acumulado MongoDB
1076000,13673.147343000013,1909.001335999999
1077000,13690.984954000014,1911.0398549999989
1078000,13705.704640000014,1913.0328179999988
1079000,13724.196525000014,1915.0214659999988
1080000,13742.600534000014,1916.9561829999989
1081000,13756.092543000013,1918.833287999999
1082000,13774.283454000013,1920.825678999999
1083000,13815.161246000012,1922.8775239999989
1084000,13852.301077000013,1925.294610999999
1085000,13870.286256000012,1927.2086819999988
1086000,13885.843747000012,1929.0599889999987
1087000,13907.901847000012,1931.5229199999987
1088000,13930.921683000011,1933.5316289999987
1089000,13987.617336000012,1935.5975749999986
1090000,14010.469655000012,1937.6449179999986
1091000,14031.362341000011,1939.6839019999986
1092000,14061.92527000001,1941.7173259999986
1093000,14104.19052800001,1943.9433449999985
1094000,14150.95490400001,1946.0610069999987
1095000,14180.392472000009,1948.3114059999987
1096000,14202.49708800001,1950.2538689999988
1097000,14233.68079700001,1952.2534139999987
1098000,14284.29460300001,1954.2791939999986
1099000,14326.54489000001,1956.6817699999986
1100000,14368.29522800001,1958.7382589999986
1101000,14403.89029500001,1960.7555649999986
1102000,14443.96782000001,1963.2385569999985
1103000,14466.777946000011,1965.1982599999985
1104000,14504.02731000001,1967.3313679999985
1105000,14526.79359400001,1969.3404839999985
1106000,14575.92868700001,1971.3761269999984
1107000,14632.59319100001,1973.4878729999984
1108000,14666.366464000012,1975.4266769999983
1109000,14714.871341000011,1977.5807919999984
1110000,14760.08936400001,1979.6276739999985
1111000,14780.13779300001,1981.5459919999985
1112000,14802.31744300001,1983.5303679999986
1113000,14836.216887000011,1985.5813139999987
1114000,14856.310142000011,1987.5154969999987
1115000,14879.968603000012,1989.4922719999988
1116000,14897.795893000011,1991.393494999999
1117000,14912.663778000011,1993.2747939999988
1118000,14943.490452000011,1995.2135059999987
1119000,14981.318561000011,1997.1749209999987
1120000,15004.65058100001,1999.1636409999987
1121000,15019.887542000011,2001.0542259999988
1122000,15071.066114000012,2003.1320399999988
1123000,15106.478526000012,2005.0615629999988
1124000,15145.940801000012,2007.0107689999988
1125000,15179.055754000012,2009.1165379999989
1126000,15219.643886000013,2011.1502929999988
1127000,15277.492873000012,2013.247015999999
1128000,15313.618737000012,2015.244751999999
1129000,15354.473141000011,2017.206981999999
1130000,15388.994883000012,2019.183511999999
1131000,15431.917612000012,2021.141469999999
1132000,15476.233525000012,2023.539168999999
1133000,15513.899703000012,2025.509607999999
1134000,15578.092839000012,2027.609086999999
1135000,15625.094184000012,2029.665113999999
1136000,15652.297518000012,2031.612150999999
1137000,15703.613664000011,2033.6283949999988
1138000,15739.268296000011,2036.0508959999988
1139000,15773.618479000012,2037.9733539999988
1140000,15818.831118000011,2039.987719999999
1141000,15879.89001600001,2042.354903999999
1142000,15905.204474000011,2044.2680159999989
1143000,15939.68749400001,2046.2770419999988
1144000,15964.76024400001,2048.649912999999
1145000,15992.65764500001,2050.568105999999
1146000,16017.95575100001,2052.4940979999988
1147000,16045.65435200001,2054.4115589999988
1148000,16077.84123900001,2056.7030589999986
1149000,16132.68103400001,2059.2626619999987
1150000,16161.10077000001,2061.1604319999988
1151000,16198.32713000001,2063.142288999999
1152000,16231.89713500001,2065.071793999999
1153000,16276.28849100001,2067.1893259999993
1154000,16315.097173000011,2069.1656429999994
1155000,16347.67472100001,2071.0931789999995
1156000,16391.76425100001,2074.7274509999993
1157000,16437.09176200001,2077.9317109999993
1158000,16466.670042000012,2080.447888999999
1159000,16505.60269300001,2082.912577999999
1160000,16528.539476000013,2084.959569999999
1161000,16552.896605000013,2087.271928999999
1162000,16588.59130000001,2089.664546999999
1163000,16627.818533000012,2092.383023999999
1164000,16661.202270000013,2094.764893999999
1165000,16707.45726400001,2097.843766999999
1166000,16735.138759000012,2100.179434999999
1167000,16778.315104000012,2102.336259999999
1168000,16813.569944000013,2104.293985999999
1169000,16851.153398000013,2106.3456999999994
1170000,16881.942157000012,2108.3755549999996
1171000,16912.01211000001,2110.3848049999997
1172000,16937.23466000001,2112.4367349999998
1173000,16980.98469600001,2114.5326929999997
1174000,17003.831803000012,2116.547878
1175000,17035.341529000012,2119.005339
1176000,17057.239026000014,2120.898414
1177000,17077.879465000013,2122.772133
1178000,17104.918861000013,2124.712424
1179000,17120.27594200001,2126.548109
1180000,17142.496190000013,2128.441637
1181000,17164.83923800001,2130.339026
1182000,17196.947456000013,2132.329173
1183000,17252.82919100001,2134.405772
1184000,17305.155770000012,2136.492913
1185000,17335.86334200001,2138.442823
1186000,17370.748425000013,2141.062267
1187000,17404.67918200001,2143.024989
1188000,17483.85831300001,2145.846807
1189000,17547.001521000013,2147.898432
1190000,17580.840229000012,2149.855416
1191000,17613.73017500001,2151.7930899999997
1192000,17645.882880000012,2153.6913199999995
1193000,17682.08790200001,2155.6615329999995
1194000,17715.96325200001,2157.5641849999997
1195000,17761.64204900001,2159.543354
1196000,17788.88971800001,2161.51566
1197000,17829.16363800001,2163.537448
1198000,17860.66110700001,2165.429967
1199000,17902.75810000001,2167.354832
1200000,17928.80924100001,2169.240933
1201000,17985.31307100001,2171.348168
1202000,18016.30834900001,2173.408479
1203000,18040.23784700001,2175.3199130000003
1204000,18063.878595000013,2177.280759
1205000,18113.68760900001,2179.255752
1206000,18149.287509000013,2181.155641
1207000,18196.747364000013,2183.1205029999996
1208000,18232.614456000014,2185.0539799999997
1209000,18273.132861000013,2187.186324
1210000,18298.286605000012,2189.069489
1211000,18335.66957400001,2191.500879
1212000,18369.78172900001,2193.548655
1213000,18414.84705500001,2195.487044
1214000,18454.623088000008,2197.466634
1215000,18492.679858000007,2199.637816
1216000,18528.338709000007,2201.600743
1217000,18564.932888000007,2203.583165
1218000,18601.407363000006,2205.554092
1219000,18652.573218000005,2208.188842
1220000,18707.562086000005,2210.21865
1221000,18753.139602000007,2212.247077
1222000,18793.254718000007,2214.191792
1223000,18822.202835000007,2216.117188
1224000,18857.50037000001,2218.13347
1225000,18904.478165000008,2220.0851970000003
1226000,18956.932349000006,2222.16179
1227000,18988.627085000007,2224.119285
1228000,19038.98616200001,2226.067137
1229000,19081.45883600001,2228.293881
1230000,19114.83557700001,2230.112312
1231000,19150.72401400001,2231.8964180000003
1232000,19191.73801800001,2233.7344060000005
1233000,19223.71002200001,2235.5121110000005
1234000,19282.15931400001,2237.3403080000003
1235000,19333.24798100001,2239.2369500000004
1236000,19361.63334700001,2241.0128160000004
1237000,19399.03993400001,2243.2871420000006
1238000,19439.303348000012,2245.0906320000004
1239000,19480.773562000013,2246.9016340000003
1240000,19529.875143000012,2248.7851130000004
1241000,19561.817136000012,2250.5667850000004
1242000,19595.937624000013,2252.4939210000002
1243000,19620.500492000014,2254.2513910000002
1244000,19650.558470000014,2256.0345490000004
1245000,19678.926211000013,2257.8056630000005
1246000,19708.68948900001,2259.5401770000008
1247000,19748.45831600001,2261.319892000001
1248000,19787.33503700001,2263.1218160000008
1249000,19824.38623900001,2264.9769580000006
1250000,19876.15792500001,2267.0630950000004
1251000,19917.45393700001,2268.8638520000004
1252000,19957.327750000008,2270.6662680000004
1253000,19991.98499300001,2272.5106540000006
1254000,20019.699087000008,2274.2570010000004
1255000,20055.252603000008,2276.1015700000003
1256000,20079.59901100001,2277.8363110000005
1257000,20126.467731000008,2279.8289090000003
1258000,20146.15881300001,2281.735274
1259000,20180.835165000008,2283.993186
1260000,20204.482699000007,2285.856998
1261000,20242.031111000008,2287.8013210000004
1262000,20275.951534000007,2289.6976110000005
1263000,20321.923976000005,2291.6624400000005
1264000,20360.446246000007,2293.6635520000004
1265000,20402.505447000007,2295.6190060000004
1266000,20442.17705800001,2297.8133410000005
1267000,20472.100286000008,2299.7317320000006
1268000,20515.407777000008,2301.7370580000006
1269000,20553.85472800001,2304.1187920000007
1270000,20584.90752100001,2306.0142100000007
1271000,20618.45015200001,2307.992487000001
1272000,20640.271879000007,2309.853555000001
1273000,20675.611621000007,2311.822741000001
1274000,20704.154518000007,2313.6962200000007
1275000,20730.977437000005,2315.6545040000005
1276000,20761.376897000006,2318.8858700000005
1277000,20802.058132000006,2321.7115930000004
1278000,20824.816727000005,2323.6712020000004
1279000,20854.508390000006,2325.9491300000004
1280000,20896.698318000006,2328.4392320000006
1281000,20950.844885000006,2330.6262190000007
1282000,20976.405492000005,2332.8722630000007
1283000,21002.645056000005,2335.2897820000007
1284000,21032.560994000003,2337.3544340000008
1285000,21072.025439000005,2339.7347760000007
1286000,21113.740459000004,2341.7899440000006
1287000,21204.944634000003,2344.6543580000007
1288000,21237.862137000004,2346.674619000001
1289000,21269.133591000005,2348.647202000001
1290000,21292.246656000007,2351.0976720000012
1291000,21328.591635000008,2353.1816700000013
1292000,21390.88002400001,2355.961563000001
1293000,21431.223189000008,2357.9494040000013
1294000,21470.18679600001,2360.062279000001
1295000,21510.69443700001,2362.0834120000013
1296000,21552.63815100001,2364.0644380000012
1297000,21581.61910100001,2366.5232820000015
1298000,21632.88341600001,2368.5776310000015
1299000,21671.79371600001,2370.6688100000015
1300000,21701.19910200001,2372.6541260000013
1301000,21743.569938000008,2374.6929950000012
1302000,21800.827966000008,2376.872608000001
1303000,21836.665169000007,2378.860079000001
1304000,21878.945269000007,2380.824111000001
1305000,21919.105619000005,2383.306502000001
1306000,21966.353427000005,2385.353117000001
1307000,22016.421818000006,2387.398294000001
1308000,22086.226571000007,2389.503462000001
1309000,22134.883376000005,2391.560614000001
1310000,22183.133264000004,2393.821520000001
1311000,22221.579794000005,2395.879906000001
1312000,22258.412614000004,2398.261770000001
1313000,22289.835410000003,2400.162691000001
1314000,22331.233604000005,2402.109539000001
1315000,22382.721292000006,2404.061575000001
1316000,22424.546404000004,2406.008632000001
1317000,22466.488734000006,2407.981914000001
1318000,22507.055358000005,2409.9002370000007
1319000,22550.442798000004,2411.892938000001
1320000,22599.372998000003,2414.1205840000007
1321000,22638.622822,2416.3659700000007
1322000,22685.805251,2418.283125000001
1323000,22730.552188,2420.2098380000007
1324000,22777.192256000002,2422.2233530000008
1325000,22812.835668000003,2424.0731030000006
1326000,22865.621628000004,2425.962177000001
1327000,22919.589416000006,2427.921649000001
1328000,22986.040477000006,2429.8843590000006
1329000,23015.381370000006,2431.7058210000005
1330000,23064.066200000005,2433.6549670000004
1331000,23108.377043000004,2435.5928730000005
1332000,23138.422350000004,2437.4379020000006
1333000,23180.341560000004,2439.3650060000004
1334000,23201.705561000006,2441.2057160000004
1335000,23246.740783000005,2443.0750480000006
1336000,23304.796050000004,2445.234900000001
1337000,23335.096960000006,2447.151691000001
1338000,23366.221814000008,2449.068553000001
1339000,23399.36483000001,2450.970663000001
1340000,23438.85268700001,2452.968629000001
1341000,23471.59129500001,2454.893750000001
1342000,23517.07252500001,2456.916442000001
1343000,23550.72295000001,2458.880821000001
1344000,23587.50546600001,2460.8550830000013
1345000,23620.12881900001,2462.7903430000015
1346000,23645.82174000001,2464.6966720000014
1347000,23674.30000800001,2466.6012900000014
1348000,23723.30078400001,2468.9614370000013
1349000,23768.22439400001,2470.934583000001
1350000,23819.73914800001,2472.967160000001
1351000,23842.906246000013,2474.883799000001
1352000,23877.199361000014,2476.8064710000012
1353000,23896.737194000012,2478.663421000001
1354000,23932.71228000001,2480.720905000001
1355000,23981.98399000001,2482.735088000001
1356000,24021.381603000013,2484.727695000001
1357000,24057.47775500001,2486.669558000001
1358000,24110.14121800001,2489.036304000001
1359000,24138.513460000013,2490.995240000001
1360000,24170.821879000014,2492.9216330000013
1361000,24210.518175000012,2494.9194130000014
1362000,24236.84254500001,2496.8095420000013
1363000,24268.79357300001,2498.777342000001
1364000,24297.45779500001,2500.6973420000013
1365000,24330.59069800001,2502.6473200000014
1366000,24385.18861200001,2504.729677000001
1367000,24421.33338900001,2506.662463000001
1368000,24459.87571100001,2508.644127000001
1369000,24487.834544000012,2510.535222000001
1370000,24520.64538800001,2512.482832000001
1371000,24562.38570100001,2514.400031000001
1372000,24608.56830800001,2516.7344190000013
1373000,24648.816242000008,2518.645307000001
1374000,24693.68556200001,2520.635749000001
1375000,24767.429561000008,2522.669322000001
1376000,24830.85168600001,2524.658718000001
1377000,24887.30309300001,2526.676872000001
1378000,25001.29230500001,2528.790732000001
1379000,25075.62166300001,2530.8775410000007
1380000,25120.01442000001,2532.871526000001
1381000,25167.09166200001,2534.897825000001
1382000,25201.16990600001,2536.828317000001
1383000,25273.66976800001,2539.269997000001
1384000,25328.35294000001,2541.7496810000007
1385000,25380.524828000012,2543.8846570000005
1386000,25424.132140000012,2545.9399650000005
1387000,25469.011732000014,2547.9412870000006
1388000,25540.749021000014,2550.4656120000004
1389000,25597.609316000013,2552.4826120000002
1390000,25636.465644000014,2554.527258
1391000,25695.838767000016,2556.523323
1392000,25722.391836000017,2558.436494
1393000,25770.897883000016,2560.468876
1394000,25812.673588000016,2562.4773769999997
1395000,25835.953519000017,2564.38975
1396000,25869.033162000018,2566.3080419999997
1397000,25897.935239000017,2568.2471049999995
1398000,25947.126530000016,2570.2679499999995
1399000,25981.997230000015,2572.2636809999995
1400000,26036.067606000015,2574.3019719999993
1401000,26075.379107000015,2576.3047859999992
1402000,26132.066252000015,2578.380488999999
1403000,26170.077056000016,2580.3774899999994
1404000,26209.303964000017,2582.3423159999993
1405000,26245.951968000016,2584.3076649999994
1406000,26278.120639000015,2586.2231209999995
1407000,26307.954659000014,2588.1461999999997
1408000,26336.644532000013,2590.08956
1409000,26376.334149000013,2592.1050849999997
1410000,26420.640202000013,2594.058506
1411000,26447.969033000012,2595.940795
1412000,26492.434366000012,2598.241492
1413000,26531.860646000012,2600.216414
1414000,26560.48902000001,2602.12546
1415000,26604.093423000013,2604.118621
1416000,26643.465590000014,2606.05688
1417000,26699.524216000013,2608.0639180000003
1418000,26799.465663000014,2610.181833
1419000,26849.047668000014,2612.162784
1420000,26953.534042000014,2614.546116
1421000,26991.537871000015,2616.900984
1422000,27053.167649000014,2620.504712
1423000,27106.644368000012,2624.9864
1424000,27153.248004000012,2627.6694289999996
1425000,27203.60342300001,2630.3901499999997
1426000,27247.56042200001,2632.8162679999996
1427000,27292.45094900001,2635.3375379999998
1428000,27319.243542000007,2637.557211
1429000,27351.738585000006,2640.09044
1430000,27379.653586000008,2642.481166
1431000,27404.67628400001,2644.469609
1432000,27438.26138800001,2646.452865
1433000,27476.06267100001,2648.538245
1434000,27520.09543900001,2650.9818170000003
1435000,27577.007128000012,2653.0462350000003
1436000,27604.663990000012,2655.08613
1437000,27628.61419900001,2657.0068730000003
1438000,27650.27918300001,2659.3744580000002
1439000,27672.97646600001,2661.4861640000004
1440000,27696.58209700001,2663.3931020000005
1441000,27720.21615300001,2666.0665510000003
1442000,27743.50432700001,2667.9979710000002
1443000,27770.08235400001,2670.193518
1444000,27809.22627100001,2672.210928
1445000,27828.83703200001,2674.159409
1446000,27862.86825000001,2676.180511
1447000,27896.417999000012,2678.300848
1448000,27937.54617800001,2680.3846409999996
1449000,27971.80698800001,2682.3930869999995
1450000,28005.86355500001,2684.5869819999994
1451000,28039.183205000012,2686.605096999999
1452000,28096.94494900001,2688.723389999999
1453000,28198.57734900001,2690.7559069999993
1454000,28238.86350200001,2692.6402119999993
1455000,28294.111927000013,2694.6340179999993
1456000,28328.786654000014,2696.893394999999
1457000,28379.039959000012,2698.846356999999
1458000,28425.303165000012,2700.767914999999
1459000,28461.30345000001,2702.618757999999
1460000,28492.78718000001,2704.966479999999
1461000,28526.37547400001,2706.794902999999
1462000,28566.40767600001,2708.695246999999
1463000,28831.06469500001,2710.7942269999994
1464000,28960.759544000008,2713.2064809999993
1465000,29007.957433000007,2715.747600999999
1466000,29057.05604500001,2717.648756999999
1467000,29090.70203600001,2719.463785999999
1468000,29149.52257900001,2721.467080999999
1469000,29224.43133000001,2723.508479999999
1470000,29273.85608800001,2725.972488999999
1471000,29302.38974600001,2728.219608999999
1472000,29355.94050000001,2730.241638999999
1473000,29401.184732000012,2732.159309999999
1474000,29439.703409000012,2734.420338999999
1475000,29487.729813000013,2736.424185999999
