Arquivos importados,Tempo da importação no MySQL,Tempo da importação MongoDB
1413000,39.42627999999999,1.9749220000000012
1414000,28.628374000000033,1.9090459999999998
1415000,43.604402999999984,1.993161
1416000,39.37216700000003,1.9382589999999984
1417000,56.05862599999997,2.0070379999999983
1418000,99.94144699999995,2.1179150000000004
1419000,49.58200499999999,1.980951
1420000,104.4863739999998,2.3833319999999985
1421000,38.003828999999975,2.354868000000004
1422000,61.62977800000001,3.603727999999997
1423000,53.47671899999995,4.481688000000004
1424000,46.603635999999916,2.683029000000001
1425000,50.355419000000026,2.7207209999999997
1426000,43.95699899999996,2.426118000000001
1427000,44.89052699999994,2.5212699999999977
1428000,26.792592999999986,2.2196729999999993
1429000,32.495043000000024,2.5332289999999986
1430000,27.915000999999986,2.3907259999999964
1431000,25.02269800000004,1.9884429999999977
1432000,33.58510399999996,1.983256000000002
1433000,37.80128300000005,2.085380000000001
1434000,44.03276799999991,2.443571999999996
1435000,56.91168900000005,2.0644179999999976
1436000,27.656862000000014,2.0398950000000053
1437000,23.95020899999998,1.9207430000000019
1438000,21.664983999999972,2.3675849999999987
1439000,22.697283,2.1117060000000016
1440000,23.605630999999978,1.9069379999999991
1441000,23.634056000000033,2.673449000000001
1442000,23.288174000000012,1.9314200000000004
1443000,26.578026999999995,2.195547000000003
1444000,39.14391699999996,2.017410000000001
1445000,19.61076100000003,1.9484809999999986
1446000,34.03121799999997,2.021102000000004
1447000,33.54974899999999,2.1203369999999966
1448000,41.12817900000002,2.083793000000002
1449000,34.26081000000003,2.008445999999999
1450000,34.05656699999992,2.1938950000000026
1451000,33.319650000000024,2.018114999999999
1452000,57.76174399999991,2.1182929999999973
1453000,101.6324000000001,2.032516999999998
1454000,40.286152999999956,1.8843049999999988
1455000,55.24842500000002,1.9938060000000013
1456000,34.67472700000008,2.259376999999996
1457000,50.25330500000001,1.9529619999999965
1458000,46.26320600000003,1.9215579999999985
1459000,36.00028500000002,1.8508430000000033
1460000,31.483730000000026,2.347722
1461000,33.58829400000001,1.8284230000000015
1462000,40.03220199999992,1.9003440000000005
1463000,264.65701899999976,2.0989800000000014
1464000,129.69484900000015,2.412254
1465000,47.197889000000025,2.5411200000000007
1466000,49.098611999999974,1.9011559999999994
1467000,33.64599100000004,1.8150289999999984
1468000,58.820542999999965,2.003295
1469000,74.90875100000001,2.0413989999999993
1470000,49.424757999999976,2.4640089999999977
1471000,28.533658,2.2471199999999993
1472000,53.550754000000026,2.022029999999997
1473000,45.24423200000002,1.917671000000002
1474000,38.51867699999999,2.2610289999999997
1475000,48.02640399999994,2.0038470000000004
